score,Insu R1,Insu R2,Insu R3,SC Tap1,SC Tap2,SC Tap3,R12.1,R12.2,R12.3,R12.4,R12.5,R12.6,R12.7,R12.8,R12.9,R12.10,R12.11,R12.12,R12.13,R12.14,R12.15,R12.16,R12.17,R23.1,R23.2,R23.3,R23.4,R23.5,R23.6,R23.7,R23.8,R23.9,R23.10,R23.11,R23.12,R23.13,R23.14,R23.15,R23.16,R23.17,R31.1,R31.2,R31.3,R31.4,R31.5,R31.6,R31.7,R31.8,R31.9,R31.10,R31.11,R31.12,R31.13,R31.14,R31.15,R31.16,R31.17,x10,x20,x30,Cap HL,Tan HL,Cap LH,Tan LH,BD Main,BD OLTC,Bush1 cap,Bush1 tan,Bush2 cap,Bush2 tan,Bush3 cap,Bush3 tan,Surge1 loss,Surge1 leak,Surge2 loss,Surge2 leak,Surge3 loss,Surge3 leak,CO2,C2H4,C2H2,C2H6,CH4,CO,C3H6,C3H8,H2,O2,N2
85.58333333,1.31954023,1.227383863,1.260663507,95.41433333,74.18566667,56.69633333,9.4738,9.367,9.2604,9.154,9.0478,8.9411,8.8344,8.7333,8.6213,8.5149,8.408,8.3015,8.1944,8.0882,7.9818,7.8756,7.7684,9.476,9.3692,9.2627,9.1562,9.0496,8.9431,8.8361,8.7297,8.6226,8.5165,8.4095,8.3028,8.1962,8.0895,7.9829,7.8762,7.7696,9.4697,9.3629,9.2563,9.1501,9.0437,8.9372,8.8306,8.7237,8.6167,8.5104,8.4032,8.2968,8.1897,8.0835,7.9768,7.8701,7.7634,27.5,25.98,25.59,12.7556,0.1132,21.9176,0.1334,53.95,54.8,268.125,0.2311,261.949,0.1063,269.584,0.1193,18.21,0,21.1834,0,18.76,0,3558,9,0,89,85,361,21,61,0,3929,62226
94.66666667,3,3,3,94.87766667,74.39566667,58.135,9.4826,9.3746,9.267,9.1595,9.0519,8.9443,8.8363,8.7285,8.6206,8.513,8.4052,8.2972,8.1893,8.0818,7.9741,7.8663,7.7583,9.4827,9.3749,9.2673,9.16,9.0521,8.9442,8.8364,8.7286,8.6209,8.513,8.4053,8.2976,8.1894,8.0819,7.9743,7.8666,7.7586,9.4831,9.375,9.2676,9.1599,9.0522,8.9443,8.8367,8.7286,8.6211,8.5132,8.4055,8.2974,8.1897,8.0821,7.9745,7.8664,7.7587,15.57,15.55,16.05,12.7495,0.2009,21.4372,0.1673,72.45,65.33333333,277.806,0.2551,261.109,0.1447,265.103,0.3709,31.4,0,24.5,0,26.1,0,15618,4,0,75,67,241,35,63,20,7392,4479
89.33333333,1.859832636,1.554119548,1.617391304,84.428,66.23,51.958,9.4858,9.3783,9.2707,9.1636,9.0562,8.9487,8.841,8.7332,8.6258,8.5182,8.4105,8.308,8.1952,8.0878,7.9827,7.8727,7.7653,9.5668,9.4178,9.3105,9.2306,9.0918,8.9691,8.8423,8.782,8.6629,8.5522,8.4122,8.3037,8.1955,8.0882,7.9806,7.8731,7.7654,9.486,9.3785,9.2707,9.1635,9.0562,8.9488,8.8412,8.7334,8.6259,8.5184,8.4106,8.3028,8.1954,8.0879,7.9803,7.8727,7.7652,17.65,16.39,15.9,10.958,0.2243,21.5658,0.2438,87.98333333,67.71666667,173.055,0.3855,173.003,0.3528,172.458,0.3876,0.3568,0,0.3328,0,0.3815,0,1607,5,0,26,56,184,22,28,24,1763,35212
91.06666667,1.935011442,1.487935657,1.866468843,85.21133333,66.85466667,52.38533333,9.486,9.3765,9.2708,9.1181,9.0543,8.941,8.8406,8.7346,8.6285,8.5195,8.416,8.3036,8.1943,8.0897,7.9824,7.8732,7.7663,9.4858,9.3782,9.2707,9.1635,9.0564,8.9455,8.8407,8.7335,8.6256,8.518,8.4108,8.3031,8.1951,8.0878,7.98,7.8728,7.7651,9.486,9.3781,9.271,9.1638,9.056,8.9455,8.8403,8.7333,8.6255,8.5183,8.4104,8.3031,8.195,8.0877,7.9804,7.8728,7.765,18.3,19.28,17.92,10.8651,0.217,21.6438,0.2338,85.41666667,80.83333333,170.858,0.3392,171.277,0.3761,174.736,0.4008,33.1,0,35.6,0,31.3,0,7728,6,0,244,210,504,22,160,26,2771,53999
89.325,1.695238095,1.323076923,1.473988439,84.87766667,66.61,52.22066667,9.4861,9.3781,9.2706,9.1633,9.056,8.9484,8.8412,8.7329,8.6257,8.5184,8.4106,8.3031,8.1953,8.0876,7.9805,7.8727,7.7653,9.486,9.3781,9.2709,9.1637,9.0561,8.9486,8.841,8.7335,8.6256,8.5183,8.4106,8.303,8.1953,8.0876,7.9804,7.8728,7.7652,9.4859,9.3782,9.2708,9.1634,9.0563,8.9486,8.8411,8.733,8.6254,8.5183,8.4103,8.3026,8.1949,8.0877,7.9804,7.8728,7.7652,18.95,19.06,19.01,10.9303,0.1263,21.6146,0.1625,60.78333333,52.7,172.552,0.4062,171.695,0.3809,172.679,0.3958,43.2,0,32.2,0,27.8,0,3163,5,0,14,51,318,18,19,38,3502,48096
87.6,1.984496124,1.877805486,2.132307692,95.14633333,74.629,58.305,9.4823,9.3746,9.2669,9.1595,9.0517,8.944,8.8362,8.7284,8.6207,8.5129,8.405,8.2973,8.1893,8.0817,7.9742,7.8662,7.7621,9.4825,9.3747,9.267,9.1595,9.0518,8.949,8.8363,8.7282,8.6208,8.5131,8.4052,8.2971,8.1894,8.0817,7.974,7.8662,7.7586,9.4828,9.3748,9.2673,9.1598,9.052,8.9442,8.8366,8.7285,8.6208,8.5132,8.4052,8.2971,8.1894,8.0819,7.9743,7.8663,7.7584,26.49,26.8,27.03,11.0047,0.1614,22.1312,0.1649,93.71666667,61.73333333,168.33,0.3692,170.458,0.3484,171.484,0.3842,30.3,10,31.5,10,29.4,10,8,0,47,46,322,57,53,10,6136,4896,
89.33333333,2.320512821,1.559356137,3,95.1917,74.6,58.31533333,9.4828,9.3749,9.267,9.1598,9.0522,8.9441,8.8367,8.7285,8.6207,8.5132,8.4052,8.2977,8.1896,8.0818,7.9743,7.8664,7.7587,9.4835,9.3755,9.268,9.1603,9.0529,8.945,8.8371,8.7294,8.6217,8.5136,8.4057,8.2979,8.1906,8.0825,7.9748,7.8668,7.7589,9.4827,9.3747,9.267,9.1596,9.052,8.9443,8.8365,8.7286,8.6208,8.5131,8.4051,8.2975,8.1894,8.0818,7.9742,7.8665,7.7586,24.17,24.01,23.85,11.0889,0.0993,21.7968,0.1011,93.68333333,77.66666667,168.027,0.3155,170.442,0.3761,168.72,0.351,24.2,10,21.2,10,19.9,10,5,0,87,56,320,20,69,8,9278,5342,
91.2,2.138888889,1.522491349,2.113207547,94.89533333,74.434,58.14333333,9.483,9.375,9.2672,9.1598,9.0523,8.9446,8.8368,8.7288,8.621,8.5134,8.4056,8.2975,8.1896,8.0821,7.9745,7.8667,7.7589,9.4827,9.3747,9.2671,9.1596,9.0521,8.9442,8.8365,8.7285,8.6208,8.513,8.4051,8.2973,8.1894,8.0819,7.9742,7.8663,7.7586,9.4828,9.3748,9.2672,9.2672,9.1598,9.052,8.9442,8.8364,8.7286,8.6207,8.405,8.2974,8.1894,8.0818,7.974,7.8664,7.7584,20.15,19.65,20.05,8.20419,0.17,12.73752,0.31,84.33333333,75.98333333,175.54,0.43,175.08,0.43,174.23,0.43,47.8,0,47.3,0,45.3,0,3266,4,0,0,12,522,0,0,0,14889,5367
91.06666667,3.504672897,2.075862069,2.637021717,94.84,74.37466667,58.043,9.4924,9.3844,9.2765,9.1685,9.0605,8.9525,8.8496,8.7366,8.6286,8.5207,8.4128,8.3048,8.1969,8.0889,7.981,7.873,7.765,9.492,9.3841,9.2761,9.1682,9.0603,8.9523,8.8443,8.7364,8.6284,8.5205,8.4126,8.3046,8.1967,8.0888,7.9808,7.8729,7.765,9.4918,9.3838,9.2799,9.1679,9.06,8.952,8.844,8.736,8.6281,8.5202,8.4123,8.3043,8.1964,8.0884,7.9805,7.8725,7.7646,23.23,22.58,19.6,12.6636,0.1122,21.7252,0.157,95.55,86.6,249.767,0.2245,249.366,0.3008,253.49,0.2289,40.2,0,47.4,0,49,0,6042,7,0,5,29,597,14,0,0,1169,43131
96.4,2.168604651,8.533123028,1.347560976,94.61333333,74.18533333,57.91133333,9.4859,9.3838,9.2759,9.168,9.06,8.952,8.844,8.736,8.6281,8.5203,8.4122,8.3043,8.1964,8.0884,7.9805,7.8725,7.7646,9.4922,9.385,9.2768,9.1684,9.0607,8.9528,8.8449,8.7369,8.629,8.5206,8.4129,8.3048,8.1971,8.0891,7.981,7.8732,7.7656,9.4917,9.3943,9.2769,9.1683,9.0604,8.9521,8.8439,8.736,8.628,8.5201,8.4122,8.3042,8.1963,8.0884,7.9804,7.8725,7.7646,32.2,32.17,31.87,12.2405,0.129,21.41,0.2217,79.93333333,86.6,305.141,0.2796,310.887,0.281,307.448,0.3677,105.3,10,79.9,10,103.2,10,6629,5,0,7,37,492,15,0,0,2598,43016
100,2,1.885245902,2.333333333,123.1225,97.6929,76.93133333,9.485,9.377,9.27,9.163,9.055,8.948,8.841,8.733,8.626,8.518,8.411,8.304,8.197,8.089,7.981,7.874,7.767,9.485,9.377,9.27,9.162,9.055,8.948,8.841,8.733,8.626,8.518,8.411,8.304,8.196,8.089,7.982,7.874,7.767,9.485,9.377,9.27,9.162,9.055,8.948,8.841,8.733,8.626,8.519,8.411,8.304,8.196,8.089,7.982,7.875,7.767,49.64,49.64,49.58,12.225,0.1247,20.0008,0.1483,68.61666667,78.95,305.351,0.2266,308.233,0.2324,305.573,0.2658,41.2,10,49.4,10,40.9,10,3110,3,0,0,8,450,0,0,33,12795,4841
92.8,1.944444444,1.325301205,1.539951574,84.95,66.56066667,52.282,9.4857,9.3779,9.2705,9.1633,9.0559,8.9483,8.8406,8.733,8.6254,8.5179,8.4102,8.3027,8.195,8.0876,7.9803,7.8726,7.765,9.4858,9.3782,9.2705,9.1635,9.056,8.9483,8.8406,8.733,8.6256,8.5181,8.4105,8.3028,8.1951,8.0877,7.9802,7.8727,7.7652,9.4861,9.3782,9.2704,9.1637,9.0557,8.9483,8.8401,8.7331,8.6257,8.518,8.4101,8.3028,8.1947,8.0876,7.9801,7.8724,7.7649,18.71,19.69,18.78,12.2151,0.1169,20.6964,0.1596,91.21666667,64.83333333,308.563,0.8696,310.533,0.2673,308.034,0.2435,59.6,0,65.5,0,63.7,0,2953,6,0,6,28,549,15,0,0,2706,55656
86.125,3.665768194,2.026666667,2.086466165,98.52766667,77.18833333,58.534,9.559,9.443,9.352,9.242,9.133,9.028,8.904,8.804,8.705,8.59,8.478,8.387,8.263,8.159,8.041,7.863,7.753,9.559,9.443,9.352,9.242,9.133,9.028,8.904,8.804,8.705,8.59,8.478,8.387,8.263,8.159,8.041,7.863,7.753,9.559,9.443,9.352,9.242,9.133,9.028,8.904,8.804,8.705,8.59,8.478,8.387,8.263,8.159,8.041,7.863,7.753,19.16,20.14,19.64,7.28114,0.1887,,,87.58333333,53.68333333,259.63,0.2287,258.796,0.2379,264.428,0.2525,270.9,0,55.2,0,86.6,0,2259,3,0,0,9,662,0,0,0,2533,31518
91.85833333,3.665768194,2.026666667,2.086466165,98.53666667,77.195,60.27433333,9.495,9.3873,9.2796,9.1719,9.0641,8.9564,8.8486,8.7409,8.6331,8.5254,8.4177,8.31,8.2022,8.0945,7.9868,7.8791,7.7714,9.495,9.3872,9.2795,9.1718,9.0641,8.9564,8.8486,8.7408,8.6331,8.5254,8.4177,8.31,8.2023,8.0946,7.9869,7.8792,7.7714,9.4948,9.3871,9.2794,9.1717,9.0639,8.9562,8.8484,8.7407,8.6329,8.5252,8.4175,8.3098,8.202,8.0943,7.9866,7.8789,7.7712,15.63,16.22,15.75,12.2801,0.115,20.4777,0.1491,85.28333333,58.06666667,309.061,0.2446,310.112,0.2778,313.647,0.2667,49.6,0,47.6,0,59.7,0,2229,4,0,0,10,1080,0,0,0,2236,34940
91.2,2.318104907,2.802013423,1.434210526,99.116,77.689,60.70633333,9.4871,9.3801,9.383,9.1656,9.059,8.9487,8.8463,8.7403,8.6268,8.5212,8.4147,8.3068,8.1962,8.0914,7.9815,7.8746,7.766,9.4869,9.3783,9.2709,9.1636,9.056,8.9487,8.8409,8.7331,8.6259,8.5183,8.4107,8.3029,8.1953,8.0879,7.9804,7.8729,7.765,9.4881,9.3823,9.2734,9.1661,9.059,8.9527,8.8431,8.7356,8.6287,8.521,8.4116,8.3082,8.199,8.0938,7.9813,7.8758,7.7661,17.23,17.18,17.13,9.69607,0.12,16.57106,0.16,81.08333333,84.18333333,172.37,0.38,175.36,0.39,170.79,0.39,65.1,0,62.9,0,63.2,0,3706,4,0,4,21,197,15,14,12,22746,91561
88.25833333,1.612903226,1.940594059,1.259796807,99.67966667,78.22066667,61.05466667,9.4857,9.3782,9.2706,9.1633,9.0558,8.9485,8.841,8.733,8.6259,8.5184,8.4104,8.3029,8.1952,8.0876,7.9805,7.8726,7.7654,9.4857,9.3783,9.2705,9.1635,9.0561,8.9485,8.8408,8.7332,8.6257,8.5181,8.4105,8.3027,8.1952,8.0879,7.9804,7.8729,7.7651,9.4857,9.3785,9.2707,9.1637,9.0561,8.9484,8.8407,8.7331,8.6258,8.5182,8.4105,8.3028,8.1951,8.0878,7.9802,7.8725,7.7649,21.4,22.64,23.52,12.513,0.1369,24.0189,0.1562,58.68333333,89.35,204.309,0.3632,206.385,0.3538,205.643,0.3699,17.2,0,18.3,0,18.3,0,6074,3,0,4,23,269,15,14,384,4541,2111
89.33333333,2.506329114,1.900684932,1.973134328,99.46633333,77.85166667,60.76066667,9.4881,9.3813,9.2737,9.1659,9.0881,8.9605,8.8425,8.738,8.6277,8.5199,8.4122,8.3044,8.1965,8.0892,7.9814,7.8737,7.7661,9.4883,9.3807,9.273,9.1655,9.0579,8.9601,8.8425,8.7346,8.627,8.5196,8.412,8.3044,8.1963,8.0887,7.9813,7.8738,7.7662,9.4884,9.3807,9.273,9.1655,9.0882,8.9502,8.8427,8.7348,8.6272,8.5196,8.4116,8.3039,8.1967,8.0888,7.9809,7.8738,7.7658,20.21,19.22,20.19,12.6817,0.1501,23.5726,0.1901,96.41666667,68.6,202.688,0.3664,206.282,0.3797,206.079,0.3846,45.4,0,48.4,0,46.4,0,3632,3,0,5,27,378,16,14,0,5314,39679
100,2,2.610169492,2.901960784,71.63356667,56.63703333,44.27326667,9.493,9.391,9.28,9.179,9.069,8.959,8.848,8.738,8.628,8.526,8.416,8.314,8.204,8.094,7.984,7.874,7.763,9.493,9.391,9.281,9.179,9.069,8.959,8.849,8.738,8.628,8.527,8.416,8.314,8.204,8.094,7.984,7.874,7.764,9.493,9.391,9.281,9.179,9.069,8.959,8.849,8.738,8.628,8.527,8.416,8.315,8.205,8.094,7.984,7.874,7.763,17.18,17.16,17.2,12.6678,0.1713,23.8419,0.1824,65,65,209.89,0.3904,206.331,0.3875,203.459,0.3753,28.3,0,27.9,0,27.2,0,2908,7,0,0,3,290,0,0,17,2827,32464
93.86666667,1.64,1.155555556,2,100.5566667,78.613,60.30366667,9.5066,9.3966,9.286,9.1767,9.0666,8.9563,8.8463,8.736,8.6259,8.5159,8.4055,8.2954,8.1852,8.0752,7.9651,7.855,7.7448,9.5066,9.3963,9.2864,9.1766,9.0664,8.9563,8.8462,8.736,8.6259,8.5158,8.4056,8.2953,8.1851,8.0751,7.9652,7.855,7.7448,9.507,9.3967,9.2863,9.1767,9.0666,8.9565,8.8463,8.7361,8.6261,8.5158,8.4057,8.2955,8.1852,8.0751,7.9651,7.855,7.7447,13.7,13.47,13.53,10.5333,0.1504,20.7756,0.1793,68.68333333,71.85,205.955,0.4002,211.013,0.3998,211.604,0.4016,31.1,0,28.6,0,27.7,0,13445,46,0,5,13,812,44,25,0,18465,4854
95.6,2.719101124,1.693602694,1.554913295,99.54566667,77.261,59.66633333,9.5079,9.3971,9.2874,9.1776,9.0673,8.9574,8.847,8.7381,8.6265,8.5165,8.4062,8.2964,8.1857,8.076,7.9661,7.8555,7.7454,9.5072,9.3968,9.2868,9.177,9.067,8.9568,8.8465,8.7362,8.6263,8.5163,8.4059,8.2959,8.1854,8.0757,7.9654,7.8553,7.7459,9.5076,9.3975,9.287,9.1774,9.0674,8.957,8.8469,8.7366,8.6268,8.5167,8.4061,8.2962,8.1856,8.0757,7.9656,7.8556,7.7454,17.76,17.89,18.19,10.6136,0.1181,20.6416,0.2789,80.75,83.75,203.875,0.3487,202.082,0.3645,205.252,0.3661,24,0,25.5,0,23.3,0,724,3,0,0,6,204,0,0,0,13824,4547
81.33333333,2.338815789,1.520833333,1.736334405,99.85666667,77.51166667,59.819,9.5065,9.3964,9.2857,9.1766,9.066,8.9562,8.8461,8.7358,8.6256,8.5156,8.4052,8.2953,8.1852,8.0751,7.965,7.8547,7.7445,9.5069,9.3963,9.2858,9.1763,9.0661,8.9562,8.8464,8.7355,8.6256,8.5157,8.4053,8.2951,8.1849,8.0753,7.9651,7.8547,7.7445,9.5069,9.3965,9.2864,9.1767,9.0666,8.9563,8.8462,8.7359,8.6258,8.5158,8.4056,8.2953,8.1851,8.0753,7.9652,7.855,7.7447,115.2,106.2,122.9,11.9274,0.1267,21.407,0.2145,81.93333333,89.43333333,261.896,0.2385,250.602,0.2061,259.745,0.2816,71.4,0,67.8,0,67.5,0,,,,,,,,,,,
92.13333333,2.340136054,1.8,1.958158996,83.52366667,65.74533333,51.56266667,9.4841,9.3775,9.2698,9.1629,9.0559,8.9485,8.8411,8.7333,8.6261,8.5189,8.4114,8.304,8.1966,8.0891,7.9823,7.8747,7.7675,9.4833,9.3759,9.2685,9.1614,9.0542,8.9466,8.8394,8.7319,8.6246,8.5175,8.41,8.3024,8.1952,8.0877,7.9806,7.8733,7.7662,9.4849,9.3775,9.27,9.1634,9.0559,8.9488,8.8412,8.734,8.6266,8.5194,8.4117,8.3048,8.1971,8.0899,7.9829,7.8754,7.7685,60.22,61.35,61.55,11.7123,0.1018,21.8865,0.1711,70.91666667,72.51666667,253.458,0.1835,265.326,0.3219,257.952,0.2356,54.6,0,52.6,0,45.5,0,4594,3,0,3,15,538,0,0,8,7814,5871
91.2,1.486780715,1.248699272,1.46407767,83.137,65.46233333,,9.4838,9.3759,9.269,9.1619,9.0544,8.947,8.8397,8.7323,8.625,8.5179,8.4105,8.3026,8.1956,8.0883,7.981,7.8736,7.7665,9.4838,9.3763,9.2692,9.1619,9.0546,8.9474,8.8402,8.7327,8.625,8.5179,8.4107,8.303,8.1957,8.0884,7.9808,7.8739,7.7665,9.4837,9.3756,9.2686,9.1618,9.0539,8.947,8.8396,8.7318,8.6247,8.5174,8.4101,8.3026,8.1949,8.0877,7.9808,7.8733,7.7656,15.31,15.08,15.48,12.1963,0.1484,21.7481,0.2078,78.48333333,91.3,311.043,0.2665,302.54,0.2725,311.067,0.2601,27.8,0,28.1,0,27.3,0,12684,2,0,4,22,676,0,0,20,8011,5392
94.53333333,4.210526316,2.365853659,4.226804124,84.63733333,66.681,52.299,9.4897,9.3822,9.2748,9.1666,9.0593,8.9516,8.8434,8.7362,8.6286,8.5207,8.4129,8.3051,8.1977,8.0901,7.982,7.8743,7.7668,9.4893,9.3821,9.2744,9.1666,9.0591,8.9515,8.8437,8.736,8.6285,8.5206,8.4125,8.3056,8.1974,8.0998,7.9822,7.8743,7.7668,9.4894,9.3814,9.274,9.167,9.0591,8.9514,8.8435,8.7356,8.628,8.5208,8.4129,8.3049,8.1976,8.0897,7.9821,7.8745,7.7672,21.05,25.09,21.3,11.7839,0.1283,22.8461,0.1519,84.91666667,91.26,250.717,0.1923,255.6,0.2161,256.42,0.2219,32.7,0,31.1,0,32.8,0,2416,4,0,0,10,642,0,0,0,2470,33732
95.46666667,4.650537634,2.16,3.441558442,85.25666667,67.17066667,52.668,9.4857,9.3781,9.2704,9.1633,9.0559,8.9483,8.8406,8.73333,8.6257,8.518,8.4105,8.3029,8.195,8.0877,7.9802,7.8727,7.7651,9.4858,9.3781,9.2708,9.1637,9.0561,8.9483,8.8409,8.7333,8.6257,8.5182,8.4107,8.303,8.1953,8.0878,7.9805,7.8729,7.7651,9.4861,9.3784,9.2707,9.1636,9.0561,8.9485,8.8409,8.7332,8.6257,8.5182,8.4105,8.303,8.1952,8.0879,7.9803,7.8728,7.7651,17.64,16.87,17.34,11.772,0.0813,22.7178,0.0939,81.21666667,67.26666667,255.842,0.2728,254.96,0.2189,254.896,0.5568,17.7,0,17.9,0,17.5,0,3746,0,0,0,12,339,14,0,0,3106,28464
94.65833333,3.285714286,2.216216216,2.4375,71.63356667,56.63703333,44.27326667,9.4751,9.3672,9.2594,9.1518,9.0445,8.9368,8.8286,8.7211,8.613,8.5058,8.3979,8.29,8.1823,8.0746,7.9669,7.8597,7.7515,9.4751,9.3676,9.2594,9.152,9.0439,8.9366,8.8292,8.7214,8.6137,8.5061,8.398,8.2905,8.1828,8.0751,7.9672,7.86,7.7518,9.4752,9.3678,9.2596,9.1525,9.0449,8.9367,8.8289,8.7211,8.6139,8.506,8.3981,8.2909,8.1829,8.0752,7.9677,7.8596,7.7519,25.37,25.38,25.3,12.2887,0.1011,23.8041,0.1485,88.3,59.2,255.144,0.2439,260.777,0.2534,255.019,0.2404,21.1,0,21.6,0,20.9,0,2498,4,0,0,12,618,16,13,41,2999,34787
92.8,4.724137931,1.897435897,3.255707763,83.544,65.72633333,51.49966667,9.4704,9.3626,9.2555,9.148,9.0404,8.9331,8.8256,8.7179,8.6103,8.5028,8.395,8.2873,8.1798,8.0729,7.9648,7.8573,7.7499,9.4604,9.3628,9.2555,9.1482,9.0405,8.9329,8.8253,8.7177,8.6102,8.5026,8.3951,8.2873,8.1797,8.0725,7.965,7.8576,7.7499,9.4705,9.3629,9.2555,9.1482,9.0408,8.9332,8.8256,8.7176,8.6101,8.5028,8.3951,8.2873,8.1798,8.0724,7.9649,7.8572,7.7496,18.05,20.89,17.55,10,0.01,20,0.01,91.33333333,79.35,200,0.01,200,0.01,200,0.01,40,0,40,0,40,0,1460,4,0,0,6,469,0,0,0,20649,
95.6,2.837349398,1.964360587,2.318518519,83.76633333,65.89566667,51.63833333,9.4751,9.3672,9.2596,9.1522,9.0441,8.9363,8.8284,8.721,8.6135,8.5053,8.398,8.2905,8.1826,8.0751,7.9672,7.8596,7.7517,9.4746,9.3672,9.2596,9.1515,9.0439,8.9361,8.8285,8.7209,8.6132,8.5058,8.3976,8.2901,8.1826,8.075,7.9673,7.8594,7.7521,9.4746,9.3671,9.2596,9.1516,9.0437,8.9362,8.8287,8.7208,8.6134,8.5054,8.3973,8.2902,8.1825,8.0749,7.967,7.8592,7.7517,48.52,49.14,48.71,11.0852,0.088,18.7724,0.0928,79.98333333,82.28333333,175.686,0.4083,176.59,0.4059,176.175,0.4192,32,10,31.1,10,30.4,10,3550,4,0,0,11,374,26,0,13,16784,5318
97.33333333,2.269230769,1.546511628,1.75,83.126,65.34766667,51.22266667,9.4704,9.3627,9.2551,9.148,9.0403,8.9326,8.8252,8.7174,8.612,8.5025,8.3948,8.2873,8.1795,8.0723,7.9648,7.8571,7.7497,9.4703,9.3627,9.2551,9.1479,9.0404,8.9329,8.8252,8.7176,8.6101,8.5027,8.3948,8.2874,8.1795,8.0723,7.9647,7.8572,7.7497,9.4703,9.3625,9.2552,9.1477,9.04,8.9328,8.8253,8.7175,8.61,8.5025,8.3948,8.2872,8.1796,8.072,7.9646,7.8571,7.7495,22.38,22.34,22.69,10,0.01,20,0.01,95.88333333,79.2,200,0.01,200,0.01,200,0.01,40,0,40,0,40,0,3820,8,0,0,11,686,63,0,0,12957,5550
100,3,3,3,83.66666667,65.66666667,51.66666667,9.4859,9.3783,9.2698,9.1624,9.0545,8.9465,8.8385,8.7307,8.6226,8.5149,8.407,8.299,8.1912,8.0833,7.9758,7.8679,7.7598,9.4876,9.3793,9.2713,9.1637,9.0556,8.9475,8.8398,8.7319,8.624,8.5166,8.4083,8.3004,8.1926,8.0844,7.9769,7.869,7.7609,9.4847,9.3768,9.2691,9.1614,9.0535,8.9454,8.8378,8.7297,8.6222,8.5139,8.4063,8.2984,8.1904,8.0828,7.9752,7.8669,7.7592,20,20,20,11.2239,0.1123,18.1728,0.0903,77,62.75,171.002,0.3656,171.077,0.3456,171.253,0.3538,63.1,0,64.4,0,57.4,0,6796,6,0,9,52,548,5,11,16,1030,52126
92.8,1.628264209,1.966911765,1.667525773,84.68333333,66.66,52.33333333,9.4838,9.383,9.2742,9.166,9.0577,8.9493,8.8402,8.7317,8.6236,8.5225,8.4144,8.3061,8.197,8.0884,7.9806,7.8716,7.7637,9.4845,9.3832,9.2746,9.1663,9.0582,8.9495,8.8408,8.7322,8.6239,8.523,8.4145,8.3065,8.1977,8.089,7.9805,7.8721,7.7636,9.4841,9.3834,9.2748,9.1666,9.0578,8.9492,8.8412,8.7327,8.6238,8.5231,8.415,8.3063,8.1978,8.0891,7.9806,7.8726,7.7639,22.23,19.54,19.02,11.1719,0.1183,18.3674,0.0998,84.25,86.6,171.085,0.2092,171.316,0.1909,170.28,0.2078,0.2092,0,0.1909,0,0.2078,0,5930,9,0,5,37,1314,18,13,0,3203,73477
98.125,3,3,3,83.66666667,65.66666667,53,9.484761905,9.377018009,9.269199134,9.161455238,9.053636364,8.945892468,8.838073593,8.730329697,8.622510823,8.514766926,8.406948052,8.299204156,8.191385281,8.083641385,7.975822511,7.868078615,7.76025974,9.484761905,9.377018009,9.269199134,9.161455238,9.053636364,8.945892468,8.838073593,8.730329697,8.622510823,8.514766926,8.406948052,8.299204156,8.191385281,8.083641385,7.975822511,7.868078615,7.76025974,9.484761905,9.377018009,9.269199134,9.161455238,9.053636364,8.945892468,8.838073593,8.730329697,8.622510823,8.514766926,8.406948052,8.299204156,8.191385281,8.083641385,7.975822511,7.868078615,7.76025974,20,20,20,11.148,0.086,18.375,0.079,67.28333333,50.36666667,171.13,0.4175,170.724,0.3946,171.945,0.3572,71.1,10,69.9,10,69.2,10,5969,13,0,5,37,1542,20,13,0,3126,83678
92.8,1.668122271,8.35106383,1.992443325,82.952,65.201,51.15733333,9.4873,9.3864,9.2781,9.1699,9.061,8.9521,8.8431,8.7321,8.6268,8.5256,8.4172,8.3088,8.2,8.0916,7.9832,7.8749,7.7662,9.4873,9.3869,9.2713,9.169,9.06,8.9516,8.8431,8.7346,8.6258,8.5251,8.4166,8.3084,8.2,8.091,7.982,7.874,7.765,9.4877,9.3865,9.2778,9.1699,9.0611,8.9522,8.8437,8.7348,8.6269,8.5266,8.4173,8.3087,8.2,8.0716,7.9834,7.8745,7.7664,23.87,23.82,27.07,11.1527,0.0968,18.2697,0.0828,79.55,73.13333333,171.117,0.3642,172.005,0.3501,172.681,0.3411,49.7,0,50.7,0,51.7,0,11622,3,0,5,30,890,0,0,10,3177,2936
91.2,1.345177665,1.088607595,1.293193717,82.98533333,67.225,51.173,9.4829,9.3822,9.2737,9.1654,9.0574,8.9481,8.8404,8.7321,8.6236,8.5229,8.4144,8.3062,8.1975,8.0895,7.981,7.8722,7.7641,9.483,9.382,9.2736,9.1654,9.0579,8.949,8.8406,8.7319,8.636,8.523,8.4144,8.3059,8.1975,8.0891,7.9808,7.8724,7.764,9.4832,9.3824,9.279,9.1659,9.0575,8.949,8.8407,8.7322,8.6237,8.523,8.4147,8.3061,8.1976,8.0891,7.981,7.8724,7.764,37.17,37.73,38.47,11.385,0.1005,18.5928,0.0903,94.43333333,71.56666667,173.95,0.3983,173.105,0.4003,173.737,0.4005,23.4,0,24.3,0,23.7,0,5841,20,0,9,52,992,48,0,0,15708,0
